epoch,train_loss,val_loss,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_f1_weighted,lr
1,1.6844043319041913,1.552123481577093,0.21499644633972992,0.21959402707421094,0.1913096301776029,0.14308632642696179,0.19454494619385815,0.001
2,1.5055826696065755,1.4544156464663418,0.2903340440653874,0.21276534835475022,0.19565295668691038,0.1543635294630194,0.22656154928864147,0.0009997532801828658
3,1.4016594290733337,1.3421962803060359,0.27469793887704336,0.3144602334136401,0.23447847704125419,0.201801887173836,0.2765382167106835,0.0009990133642141358
4,1.3508595938865955,1.2785298390821977,0.34186211798152094,0.4034733218424108,0.28168353304670835,0.22660760473469785,0.2833090319576225,0.00099778098230154
5,1.2976013399087465,1.198031403801658,0.35003553660270076,0.40957831899246594,0.3081838844557289,0.25695294416288356,0.3238534160466231,0.000996057350657239
6,1.2336557186566866,1.1109947995706038,0.42039800995024873,0.41919915653015805,0.33960223414610524,0.30243753515039307,0.37367386358271887,0.0009938441702975688
7,1.1402213550530946,1.0472471930763938,0.43532338308457713,0.3946416939254839,0.3688519221349211,0.3257755461856705,0.3917762486108179,0.0009911436253643444
8,1.1082637447577257,0.992345847866752,0.43603411513859275,0.4533326132302166,0.391594028956309,0.3603377633544676,0.4154903824998221,0.0009879583809693736
9,1.011562997331986,0.9028479240157388,0.3859275053304904,0.4411241775597255,0.40462916073699046,0.3256180529618356,0.37101723122544905,0.0009842915805643154
10,0.934178752394823,0.857777633450248,0.4598436389481166,0.4804148841881751,0.4313579040518647,0.3832690647111204,0.4470031702549342,0.0009801468428384714
11,0.9671516108971375,0.7995444373650984,0.4641080312722104,0.4717630220209691,0.4644186818000594,0.3998562009072312,0.4564962690928542,0.0009755282581475767
12,0.873575461598543,0.7832754579457369,0.4680170575692964,0.4864965945028679,0.4495840066776394,0.4086558090372234,0.4676447725954129,0.0009704403844771127
13,0.8445322742828956,0.7573889006267894,0.4989339019189765,0.4854727992472136,0.4610331957161827,0.4249101093867735,0.4902094052348757,0.0009648882429441257
14,0.8073252164400541,0.767048098824241,0.46730632551528073,0.4603296137558291,0.4575140898174655,0.39507058199541534,0.4599562697590191,0.0009588773128419905
15,0.7964915839525369,0.7082902247255499,0.5497512437810945,0.4936752369880274,0.49091539221521757,0.4585257271286001,0.5433622514450636,0.0009524135262330098
16,0.7605337649583817,0.6979565837166526,0.5390902629708599,0.4975428568280953,0.502346801204281,0.4640074474098129,0.5300064054716646,0.0009455032620941839
17,0.7513973884857618,0.6813735365867615,0.5493958777540867,0.5118203971030756,0.5031648510606571,0.47996208771322496,0.5491919719562947,0.0009381533400219318
18,0.744130437190716,0.7072726162997159,0.5543710021321961,0.502426265320738,0.5019551607630836,0.480092901333295,0.5427631343524671,0.0009303710135019719
19,0.7170694195307218,0.6904835646802728,0.5465529495380241,0.4931604562891808,0.494412377885765,0.4677460073954827,0.5439899375399903,0.0009221639627510076
20,0.7290268597694544,0.660809809511358,0.5181236673773987,0.46966363220158325,0.48931952434817366,0.4504966952929375,0.5106413880594848,0.000913540287137281
21,0.711863038631586,0.6403357224030928,0.5604122245913291,0.5129328260680318,0.5316027680943234,0.496629316230398,0.5592997685529645,0.0009045084971874739
22,0.6953577055380895,0.6411211842840369,0.5518834399431415,0.5147535362503678,0.5126033420836956,0.4779734222021982,0.5514299596707568,0.0008950775061878453
23,0.6868186684755179,0.6388601443984292,0.579957356076759,0.5454826421798665,0.5468403398189514,0.5234366081476879,0.5755780833304835,0.0008852566213878948
24,0.6740813920131097,0.6235724254087969,0.562544420753376,0.5377072213096132,0.5358840610484326,0.5061063300055422,0.564655299245348,0.0008750555348152299
25,0.6509860696700903,0.5874082960865714,0.5870646766169154,0.5382079635436302,0.574196475111898,0.5355860982711402,0.5871309427335107,0.0008644843137107058
26,0.6512541610461015,0.5869737430052324,0.5696517412935324,0.5454502443878055,0.5506243368177187,0.5158639744528111,0.5696905686993053,0.0008535533905932738
27,0.656952087695782,0.6029181290756572,0.5707178393745558,0.5257466623852926,0.5407986012479015,0.5173852320945004,0.5679086085356225,0.0008422735529643445
28,0.6440549091650889,0.5783701837062836,0.5678749111584932,0.5305288292346042,0.5566446458948183,0.5164964410127996,0.5632785010633181,0.000830655932661826
29,0.6393042716842431,0.6408580379052595,0.5593461265103056,0.5454913064126118,0.5335633445890038,0.5129718627985261,0.560783234908087,0.000818711994874345
30,0.6251991643355443,0.568423409353603,0.6019900497512438,0.5652702232555881,0.5874750072919649,0.5553533735483217,0.6012877596827424,0.0008064535268264884
31,0.6125612344879371,0.5509462492032484,0.5920398009950248,0.561859491346278,0.5830505894401538,0.5412478581508842,0.5914087125431031,0.0007938926261462368
32,0.605598852611505,0.5617394311861559,0.579957356076759,0.5516744153667971,0.571515075313175,0.5415705263670472,0.5831722645972554,0.0007810416889260655
33,0.5997191977042419,0.5429868074980649,0.6090973702914001,0.5893600126447864,0.607883515731981,0.5748713836392066,0.6049799792193972,0.0007679133974894984
34,0.5939619203026478,0.5616898157379844,0.6041222459132907,0.572449088361533,0.5914862934210013,0.565548303259619,0.6008473382027117,0.0007545207078751858
35,0.5854769607002919,0.5287561172788794,0.6147832267235253,0.5824133842883815,0.6045981886280609,0.5749688362147245,0.6125443886839255,0.0007408768370508578
36,0.5895043668838648,0.5507274053313516,0.5970149253731343,0.5701728200465324,0.5698385826880284,0.550953775475962,0.5969478596363494,0.0007269952498697736
37,0.5769663103497945,0.5356260158798911,0.6023454157782516,0.5815091370394161,0.6064445690757373,0.5685082367066616,0.6013057343336191,0.0007128896457825365
38,0.5784168031353217,0.540857957168059,0.6183368869936035,0.6125189678201253,0.6220169406506529,0.590587198714741,0.6130224301210702,0.0006985739453173904
39,0.5672590703918383,0.5213709717447107,0.6005685856432125,0.5909448553723771,0.6048825393683692,0.5656706003349452,0.5970238269787035,0.0006840622763423392
40,0.5634725202734654,0.5267371291464026,0.6115849324804549,0.5918948855064112,0.6100721954209327,0.5785348140616343,0.610839499377228,0.0006693689601226459
41,0.559928474517969,0.5253466990861025,0.6122956645344705,0.5913878281163792,0.6057098001047819,0.5801640781949567,0.6080466565872892,0.0006545084971874739
42,0.5582680931458106,0.5183838118206371,0.6194029850746269,0.6128748569596949,0.6225431819200727,0.5928709819093294,0.6126026390321657,0.0006394955530196148
43,0.5483594450813073,0.5289055217396129,0.601634683724236,0.5786637542211405,0.6068489836054496,0.5626539499606877,0.6011994557985706,0.0006243449435824275
44,0.5561645930776229,0.5104029124433344,0.6176261549395877,0.6052307263556914,0.6295128668054925,0.5908617470147348,0.6209447192210581,0.0006090716206982715
45,0.5479491272797952,0.5376086641441692,0.6144278606965174,0.5994190270243237,0.601047378791038,0.5793724139115692,0.6063924022106033,0.0005936906572928626
46,0.5427776769949839,0.5186203745278445,0.5966595593461265,0.5862859942990042,0.6089526225637006,0.5681840667108464,0.5927249553320398,0.0005782172325201157
47,0.533733664223781,0.4965716166929765,0.6162046908315565,0.6082180409225414,0.6246975696177108,0.596394398754767,0.6140062873583825,0.0005626666167821524
48,0.530681662261486,0.510554470799186,0.6297085998578535,0.6195456520056792,0.6247186805831146,0.6034596323018613,0.6292703694717683,0.0005470541566592573
49,0.5300714700267866,0.48959692499854346,0.6265103056147833,0.59847679526411,0.6274700073089504,0.5953835015789121,0.6231720373149774,0.000531395259764657
50,0.5276136174798012,0.5150322724472393,0.6122956645344705,0.6001862818068882,0.6121911884136665,0.5870838105136471,0.6101124248456715,0.0005157053795390644
51,0.5269837482617452,0.48785124854608014,0.6194029850746269,0.6000472924389587,0.6276236992887622,0.5909204326420109,0.6151395452167858,0.0005000000000000002
52,0.5181647281234081,0.4937334792180495,0.6147832267235253,0.5997489813986343,0.6195210088539438,0.5840403696900017,0.6131145262885898,0.00048429462046093607
53,0.5107535691215441,0.48599062995477155,0.6297085998578535,0.6193084060382404,0.6366529438764053,0.610007777677006,0.6275858908880666,0.0004686047402353435
54,0.5124903865731679,0.4892881187525662,0.59772565742715,0.5833627077488167,0.602296166877596,0.5688432417106982,0.5921902141828503,0.000452945843340743
55,0.5156663048725861,0.4852355881170793,0.6190476190476191,0.6033350218136341,0.62172404568805,0.5922577553400185,0.6185493647022852,0.00043733338321784806
56,0.5088692038105085,0.4951651313088157,0.6204690831556503,0.6091901997737791,0.6255756093226068,0.5961181627278679,0.6191184930626621,0.0004217827674798847
57,0.5001736071247321,0.498593192208897,0.6165600568585643,0.6170425693367129,0.6308615201977998,0.6016030097072397,0.6125095401169804,0.00040630934270713783
58,0.49769757516109026,0.47135934233665466,0.6382373845060412,0.623420132640752,0.6537414458305867,0.6174094894000379,0.6328161691858877,0.000390928379301729
59,0.5049968109681056,0.4665337990630757,0.6361051883439943,0.6194852574706273,0.6563862318803357,0.6189334985486844,0.634066566173202,0.0003756550564175727
60,0.49755535618616986,0.4769525717605244,0.6282871357498223,0.6236429617949183,0.647080708271612,0.6122202366999362,0.6274008431907953,0.00036050444698038553
61,0.48843452563652623,0.4639852968129245,0.6321961620469083,0.6161733794775385,0.6533751074379154,0.615385193473153,0.6295246605699174,0.00034549150281252655
62,0.48975414897386843,0.4681804207238284,0.6279317697228145,0.6130760724179677,0.6475321876003418,0.6084198164575875,0.6223864967958318,0.0003306310398773544
63,0.48548040710962737,0.4939363354986364,0.6179815209665956,0.6195291794452444,0.6256803820284471,0.5969857777556621,0.6178114078319825,0.00031593772365766127
64,0.49334907646362597,0.4728913253003901,0.6176261549395877,0.6174629303348466,0.6382017461514968,0.6027880456773663,0.613596250146604,0.0003014260546826097
65,0.4919108238357764,0.4642639566551555,0.6247334754797441,0.6106948933751426,0.6442253596190718,0.6061923326342693,0.6218753235495983,0.0002871103542174637
66,0.4823248672943849,0.4626216807148673,0.6257995735607675,0.6153699405799303,0.6504238807644226,0.609752650524927,0.6229509291147797,0.0002730047501302267
67,0.4825989334629132,0.4746794944459742,0.6162046908315565,0.6025026423438126,0.6339255135892575,0.5950692969747201,0.6131281553656749,0.00025912316294914234
68,0.4857385978102684,0.46490283716808667,0.6325515280739161,0.6171020520569013,0.649166625166704,0.6100723146884208,0.6294162455106548,0.0002454792921248144
69,0.4755600346968724,0.46561530232429504,0.6261549395877755,0.6246153304592416,0.6539136608584833,0.616868141130989,0.622418783538943,0.00023208660251050164
70,0.4774712582047169,0.4551233378323642,0.6357498223169865,0.6282262133643928,0.6596925418646248,0.6245644638279257,0.6331539254905139,0.00021895831107393473
71,0.4753720238804817,0.4624695832079107,0.6272210376687989,0.6104649556478787,0.6383017862815573,0.6037461013283466,0.625707099563895,0.00020610737385376356
72,0.4706581166157356,0.4550342993302779,0.6282871357498223,0.6163032003543527,0.6532186739484801,0.615191576208857,0.6247758516106245,0.00019354647317351177
73,0.46717668210084623,0.45515001632950525,0.6321961620469083,0.6180744247373465,0.6540098988388265,0.615346284469383,0.6299204303127367,0.0001812880051256552
74,0.4636342840699049,0.46187723766673694,0.6265103056147833,0.6230056106424989,0.652846783836622,0.6127265565952452,0.6230125529666424,0.00016934406733817422
75,0.46563036281328934,0.4539617272940549,0.6339729921819474,0.6269047029129399,0.658883064357103,0.6225068428489549,0.6314724813501138,0.0001577264470356557
76,0.46772281653605974,0.45408493280410767,0.6297085998578535,0.6242258666068495,0.6551734825207387,0.6188555532016352,0.6258695752432902,0.00014644660940672634
77,0.4625180180256183,0.44582441449165344,0.6304193319118693,0.6219907190547447,0.6540326332247245,0.6161264522567829,0.6283023830293132,0.0001355156862892944
78,0.4649230952446277,0.44802135500040924,0.6346837242359631,0.624457090612256,0.6596959871281298,0.6217603328700286,0.6322761405728556,0.0001249444651847703
79,0.46020206866356045,0.446593086827885,0.6297085998578535,0.6224143759082562,0.6555927837337785,0.6188571321668717,0.6272505294486065,0.00011474337861210548
80,0.4635447349685889,0.45205771923065186,0.6321961620469083,0.6272103707667905,0.6606492036234394,0.623533393521693,0.6292442893759287,0.00010492249381215483
81,0.4575017037299963,0.4501353746110743,0.642501776830135,0.6279856140867387,0.6584243978375693,0.6239028147080309,0.6407995507871428,9.549150281252637e-05
82,0.46446217883091706,0.44397175312042236,0.6400142146410803,0.6297017604422164,0.6653489104526936,0.6275117858010973,0.6373852194081108,8.645971286271923e-05
83,0.4534755807656508,0.4473479444330389,0.6393034825870647,0.634430607107744,0.6648908464991974,0.6301432211686601,0.6367531051803471,7.78360372489926e-05
84,0.45551007642195773,0.44416026093743066,0.6368159203980099,0.6303874003012547,0.6635008229161622,0.6270325832883735,0.6342460888744997,6.962898649802815e-05
85,0.4483932829820193,0.444910003380342,0.6378820184790334,0.6310854107340926,0.6649128558817505,0.6288240814978343,0.6353995816069024,6.184665997806824e-05
86,0.457252887579111,0.44747132604772394,0.6385927505330491,0.6294037786598092,0.6631586821226954,0.6272640439553061,0.6360641052112479,5.449673790581613e-05
87,0.4490135535597801,0.4455013627355749,0.6449893390191898,0.6367944375524449,0.6678394472079362,0.6340812320226646,0.6424918117186337,4.758647376699034e-05
88,0.458601984840173,0.44665132056583057,0.6396588486140725,0.6361008571053529,0.6706654920767745,0.6336670003995116,0.6370588930222455,4.112268715800956e-05
89,0.45221475110604215,0.44543221592903137,0.6371712864250177,0.6297373079187596,0.6584514705163997,0.6242677947467812,0.6351027281307997,3.511175705587434e-05
90,0.4580745760064859,0.4434553953734311,0.642501776830135,0.6326850255775797,0.6653059434557523,0.6303721729684816,0.6399799254736662,2.9559615522887284e-05
91,0.44780904627763307,0.4458573216741735,0.6368159203980099,0.631438066118467,0.6620309704209547,0.6264054141127369,0.6345559772215986,2.447174185242324e-05
92,0.4492779763845297,0.44331300258636475,0.6393034825870647,0.6309664600984107,0.6638972271692507,0.6278418017140011,0.6371855481442402,1.9853157161528526e-05
93,0.44796272768424106,0.44354595379395917,0.6396588486140725,0.6315012917841821,0.6607049096706452,0.6265251058627535,0.6377852914442979,1.570841943568452e-05
94,0.44438686623023105,0.4426636072722348,0.644633972992182,0.6364204829438643,0.6672213602964322,0.6332970408332252,0.6424540639692131,1.204161903062634e-05
95,0.4484025423343365,0.4426397681236267,0.6414356787491116,0.633352348093268,0.6648798672781548,0.6308169254538881,0.6389895277123935,8.85637463565564e-06
96,0.44630169008786863,0.44290535287423566,0.644633972992182,0.6354032751866759,0.6660815566522579,0.6320658992217421,0.6425603958616984,6.155829702431171e-06
97,0.44889624646076787,0.4430337060581554,0.642501776830135,0.6343395982589355,0.6648828702811578,0.6310769435856702,0.6403489783690456,3.942649342761118e-06
98,0.4445371696582207,0.4425907676870173,0.6453447050461976,0.636466154864717,0.6682025347732361,0.6333914362693692,0.6430907375342633,2.2190176984600023e-06
99,0.44958724081516266,0.44258444146676496,0.6442786069651741,0.6349192774159206,0.6658910804617817,0.6318095036837476,0.642134207172489,9.866357858642206e-07
100,0.4502170905470848,0.4425876655361869,0.6439232409381663,0.6347148741257024,0.6657006042713055,0.6316137035970936,0.6417689085033587,2.467198171342e-07
