suite,variant,description,accuracy,macro_f1,weighted_f1,mcc,balanced_accuracy,roc_auc,params,model_size_mb,flops,latency_ms_per_forward,best_epoch,best_val_macro_f1
model_components,01_mlp_baseline,MLP (2 hidden layers): no feature-sequence or attention.,0.5456226621275165,0.4622137304921778,0.6006585581462935,0.38582837968164196,0.6683958267098319,0.8431746245146193,17092,0.0652008056640625,34304.0,0.5371637000062037,8,0.47936087164322616
model_components,02_standard_transformer,"Standard Transformer: same tokenizer + multi-head self-attention + plain FFN; no correntropy, no entropy gate.",0.9576345984112974,0.8411452022785447,0.9592414563038935,0.9110140412099424,0.9270338989442415,0.9947390994967775,828100,3.1589508056640625,102786560.0,6.046015700005228,69,0.8756992961727449
model_components,03_cet_standard_attention_no_gate,CET-LiteFormer blocks with scaled-dot-product attention; entropy gate off.,0.9612911360484176,0.8502973240987859,0.9627074160109467,0.9186342648004929,0.9324270998695157,0.9953999487676819,468092,1.7856292724609375,51673600.0,8.364716000010958,79,0.8553137130751637
model_components,04_cet_correntropy_no_gate,Add Gaussian RBF / correntropy self-attention (no entropy gate yet).,0.935611314252091,0.7891513132499354,0.9388340184475314,0.8665896261660235,0.8938782781038556,0.989571841984612,468092,1.7856292724609375,51673600.0,10.691024400002789,20,0.8304779321871174
model_components,05_cet_correntropy_entropy_gate,Add entropy feature gate with MI prior on top of correntropy attention.,0.9370823351405876,0.7963982812718229,0.9396445901880911,0.8691193622351743,0.8904200291452056,0.9883329780999384,468222,1.7861251831054688,51689984.0,12.331886699990719,58,0.8591259541477287
model_components,06_cet_full_learnable_sigma,Full CET-LiteFormer stack: correntropy + entropy gate + learnable sigma (same capacity as default config).,0.9600722901693776,0.8433773405318894,0.961784471395788,0.9161244975220071,0.9288380680268999,0.9943367278297821,468226,1.7861404418945312,51689984.0,11.810713900005794,79,0.8586350344229133
