epoch,train_loss,val_loss,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_f1_weighted,lr
1,0.07828687828082542,0.043155213631689546,0.931348483648745,0.8646028563799959,0.9190463149827519,0.8882301592417692,0.933728676722205,0.001
2,0.0379469163748093,0.03444552641361952,0.8993586190513897,0.8150098913539561,0.9315623135913698,0.8530402983364181,0.9071131813488045,0.0009997532801828658
3,0.032276953743907794,0.02713307995349169,0.9284979016549212,0.8539097321203238,0.9508024319995385,0.8904916311994,0.9327736070811673,0.0009990133642141358
4,0.029161540622060948,0.02959566852077842,0.9428299944572017,0.8774565950204137,0.9560032547650266,0.9095704153945756,0.9455136894383616,0.00099778098230154
5,0.02615403706909387,0.029090430513024332,0.9356243566394805,0.8646784356196033,0.9563810399913337,0.900318068538593,0.9391991417971143,0.000996057350657239
6,0.02579068017365548,0.021349099837243556,0.9437010056219811,0.8785263876865959,0.9583488820406187,0.911069670286687,0.9463754954592661,0.0009938441702975688
7,0.02780947294408754,0.022407172005623577,0.941008789294481,0.8739187070790222,0.9569045009243055,0.907321408791459,0.9439421663989599,0.0009911436253643444
8,0.022914923602529676,0.01998007945716381,0.937208013302716,0.8668110894103389,0.9597030044498905,0.9028552982829114,0.9407164730124616,0.0009879583809693736
9,0.0212802260275527,0.01805308451876044,0.953757225433526,0.8959559097132707,0.9664251018916608,0.9257653141746582,0.9556414005047226,0.0009842915805643154
10,0.02127319008305475,0.01722536682151258,0.9740280307229393,0.9452999321639695,0.9666619375735084,0.9555465753952709,0.9743321588101194,0.0009801468428384714
11,0.019588253259239515,0.016747806705534458,0.9543906880988202,0.8968388521465367,0.9677174984243195,0.9268050779737852,0.9562551095750897,0.0009755282581475767
12,0.020181873434291772,0.021602469105273484,0.9407712407949956,0.873187340860593,0.9583985177348467,0.9072400013543078,0.9437918344704112,0.0009704403844771127
13,0.01867044609427065,0.0176182933524251,0.9554200649299232,0.8993929839276014,0.9665198669394095,0.9280859902228025,0.9571438037792934,0.0009648882429441257
14,0.017823274555773316,0.014883151948451996,0.9748198590545569,0.9425032196493743,0.9742361730519243,0.9574059635736438,0.9752554760065253,0.0009588773128419905
15,0.017825123825759598,0.013999901199713349,0.9672974899041887,0.9226164705131565,0.9751504106617296,0.9460986512708629,0.9682530436153121,0.0009524135262330098
16,0.017262172643337157,0.015781467510387302,0.9673766727373505,0.9240441367885457,0.9726509962662,0.9459722149536514,0.968259885990974,0.0009455032620941839
17,0.018236486297665222,0.015229653595015406,0.9726027397260274,0.937312885252388,0.9728968446294619,0.9538763727520079,0.9731379782502009,0.0009381533400219318
18,0.016524407669934103,0.01346891169436276,0.9779871723810278,0.9503850214723915,0.9757856068620885,0.9624801599769508,0.9782889469788656,0.0009303710135019719
19,0.016868324004903887,0.013516777604818344,0.9710190830627919,0.9305417606919286,0.9775805153389683,0.9518772099852227,0.9717688965468098,0.0009221639627510076
20,0.016768392665287506,0.014594309022650123,0.9666640272388947,0.9221583808788134,0.9729482828599727,0.9449463312028203,0.967608632021099,0.000913540287137281
21,0.017113674026853466,0.015216588983312249,0.9646052735766886,0.9167515198989815,0.9740699220530554,0.942039805829818,0.965742137878149,0.0009045084971874739
22,0.016668503571833884,0.018605330381542443,0.9532821284345554,0.8944414155533177,0.968139511736006,0.9253284397776694,0.9552718435583145,0.0008950775061878453
23,0.017287105987114564,0.017020922219380737,0.9723651912265421,0.9362221986485539,0.9736630764247247,0.953578892362366,0.9729334101242263,0.0008852566213878948
24,0.016259955462003813,0.01655047164298594,0.9795708290442632,0.9572755691809416,0.9727394524369587,0.9647868080882436,0.9797406564877272,0.0008750555348152299
25,0.014930262768568544,0.012266384968534112,0.9765618813841159,0.9457076654433011,0.9767440725572731,0.9603119172625956,0.9769560149032124,0.0008644843137107058
26,0.016863427876829457,0.016196322217583655,0.9748198590545569,0.9443984182005593,0.9713250329908104,0.9571707429316756,0.975189952768741,0.0008535533905932738
27,0.014920240977690333,0.012917695371434092,0.9745823105550716,0.9385027317116532,0.9797330074464972,0.9574756795340169,0.9751525315891068,0.0008422735529643445
28,0.015645063701952563,0.020650427285581828,0.9524111172697759,0.8931270677057607,0.9667036157295119,0.9239480357651282,0.9544410367506277,0.000830655932661826
29,0.01442883794248362,0.013845775481313468,0.9670599414047034,0.9222900816268609,0.974643018680255,0.9456982265523093,0.968020018476721,0.000818711994874345
30,0.01540240001949397,0.014776735799387097,0.971335814395439,0.93153280540513,0.9772260092092897,0.9523240216789444,0.9720557593986217,0.0008064535268264884
31,0.014863878577238037,0.01257840558886528,0.9795708290442632,0.9528851525308462,0.9787436788130062,0.9651915083348546,0.9798542701325356,0.0007938926261462368
32,0.014668045257060947,0.01110373175702989,0.9801251088763956,0.9527258254413629,0.9812618659644572,0.9662353686382623,0.98042862542234,0.0007810416889260655
33,0.014112548934884402,0.01195244887843728,0.9739488478897775,0.9363386505927536,0.9806239659596738,0.9565762003869904,0.974577377575344,0.0007679133974894984
34,0.014668422122183559,0.012986126244068147,0.9718109113944097,0.9317931078544928,0.9789685781875173,0.9531920403134954,0.9725402381712138,0.0007545207078751858
35,0.014405043323996005,0.012294122278690338,0.9797291947105867,0.952639119563432,0.9797490763979944,0.9655091717397928,0.98002380117983,0.0007408768370508578
36,0.013614538879621597,0.01854436391964555,0.9709399002296302,0.935106101645822,0.9691631545053208,0.951002005920025,0.9714868558704473,0.0007269952498697736
37,0.01320982969152334,0.013085800828412176,0.9745823105550716,0.9391471529289788,0.9786413299235794,0.9573896897152452,0.9751288224366667,0.0007128896457825365
38,0.01347767487894018,0.0116538814175874,0.9748990418877187,0.9389034806593446,0.9804701788397364,0.9580196850208336,0.9754660432609945,0.0006985739453173904
39,0.014392022519207104,0.013007092904299498,0.9749782247208805,0.9389769627910625,0.980699958251501,0.95815914163273,0.9755453725207807,0.0006840622763423392
40,0.014458408218393207,0.0129155514203012,0.9707815345633066,0.9302148533843151,0.9770731233574939,0.9514747124431395,0.9715352907369661,0.0006693689601226459
41,0.013343533668344542,0.010875696544535457,0.9808377543748515,0.9543450197434762,0.9818743106397825,0.9674066660046086,0.9811193980189791,0.0006545084971874739
42,0.013229635455423877,0.010944993356242777,0.9771953440494101,0.9441892653370623,0.9818573404201439,0.9616731482739749,0.9776588661330363,0.0006394955530196148
43,0.012324598751401778,0.010551739777438342,0.9816295827064693,0.9568213275260034,0.981624857203955,0.9686558314594838,0.9818722916528744,0.0006243449435824275
44,0.01263292776158652,0.01078412102535367,0.9779871723810278,0.9467382835855311,0.9812439944766771,0.9628653742335856,0.9783962246202812,0.0006090716206982715
45,0.011777303758121672,0.01222451988607645,0.9667432100720563,0.9211016356211703,0.9755433635713924,0.9453192066490248,0.9677513984684343,0.0005936906572928626
46,0.012451316391267044,0.010397734856233,0.9783830865468367,0.9465101108936724,0.9833026228045987,0.9636261923672984,0.9788105301499984,0.0005782172325201157
47,0.01233231761488757,0.01273810642771423,0.9741863963892629,0.9369755801747219,0.9805855191796895,0.956936199635679,0.9747993146775173,0.0005626666167821524
48,0.012196312547617015,0.011101954937912524,0.9792540977116161,0.9487999431896792,0.9834648950343554,0.9650026188820124,0.9796396073759482,0.0005470541566592573
49,0.01192254191909582,0.010329072433523833,0.9801251088763956,0.9517315314692623,0.9827174359950142,0.9663282419585559,0.9804544996872742,0.000531395259764657
50,0.011930731802501461,0.010329631003551186,0.9809169372080133,0.953653826547565,0.9831957675744649,0.9676140912836677,0.9812177057778374,0.0005157053795390644
51,0.011602484731979314,0.010625400817953051,0.9811544857074986,0.9544866757153382,0.982975374540661,0.9679786085272706,0.9814407410319919,0.0005000000000000002
52,0.011800790637997645,0.01111637412570417,0.9754533217198511,0.9393115587247616,0.982260580975909,0.9590086196245662,0.9760248465582672,0.00048429462046093607
53,0.01109829705180318,0.009753439226187766,0.9802834745427191,0.9513790996421945,0.983904779833822,0.9666537772489104,0.9806261582869157,0.0004686047402353435
54,0.010799283621373114,0.01124827736057341,0.9738696650566158,0.9361612129427397,0.9805761328017288,0.9564514838702558,0.9745021018343852,0.000452945843340743
55,0.011237461160207208,0.00948548358399421,0.979650011877425,0.9492664224207807,0.9844318458393594,0.9656880531919522,0.9800330298602314,0.00043733338321784806
56,0.010844327247342763,0.009101980300620198,0.9788581835458072,0.9473954081460542,0.9839535142599085,0.9644135350109666,0.9792728882203721,0.0004217827674798847
57,0.010780431649716192,0.009347817692905665,0.9793332805447779,0.9492257809229803,0.9831488356846614,0.9651064439726458,0.9797090638024495,0.00040630934270713783
58,0.010673778873436894,0.010171089991927148,0.9807585715416898,0.9525238800323188,0.9841917787814924,0.9674238188085522,0.9810836886565942,0.000390928379301729
59,0.010123575349173053,0.009089193451218306,0.9791749148784543,0.9477925042993536,0.9846906856531477,0.9649585662732583,0.9795867012067748,0.0003756550564175727
60,0.010908380990396396,0.010583102786913514,0.982738142370734,0.9595995376412245,0.9822945214151861,0.9704753715670159,0.9829460625539154,0.00036050444698038553
61,0.010434568551211776,0.011016070460900664,0.973077836724998,0.9338945239154111,0.9810075324913761,0.9552809336262433,0.973770323226895,0.00034549150281252655
62,0.010333306879788895,0.009088230626657605,0.9803626573758809,0.9507235377734972,0.9852262367685044,0.9668614075346262,0.9807244325856205,0.0003306310398773544
63,0.009722391200388956,0.008554989788681269,0.9818671312059546,0.9538454312880955,0.9868628517847395,0.9693426867342863,0.9821852074097073,0.00031593772365766127
