epoch,train_loss,val_loss,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_f1_weighted,lr
1,0.48997352340004663,0.4341872811317444,0.4318181818181818,0.38999676364569735,0.36572962618683313,0.3107044178529927,0.4000011648497722,0.001
2,0.3981025815010071,0.3307682812213898,0.4882154882154882,0.522698736605763,0.5192884730862806,0.4316225718405235,0.5342793465572606,0.0009997532801828658
3,0.3342971774664792,0.32372769713401794,0.5269360269360269,0.5299282836178101,0.5485048515290201,0.46129925373594166,0.5711297909137603,0.0009990133642141358
4,0.3007705130360343,0.26687607169151306,0.5808080808080808,0.5603293721383691,0.5774963000078236,0.48001876545085287,0.5951085727173117,0.00099778098230154
5,0.2638406746766784,0.2472533404827118,0.6102693602693603,0.5721054446597071,0.5931883921070418,0.509250162351209,0.6249848935136871,0.000996057350657239
6,0.2464533421126279,0.2395221084356308,0.5673400673400674,0.5403607275472508,0.5828582563153387,0.478682533719892,0.5683594892216512,0.0009938441702975688
7,0.24112113294276324,0.23922964930534363,0.6262626262626263,0.5450584786934181,0.5884934702724662,0.5288856930336174,0.6381786781971158,0.0009911436253643444
8,0.22876248237761584,0.22678036689758302,0.6616161616161617,0.6243666212758319,0.6018892647570858,0.5380815754101996,0.65108825731136,0.0009879583809693736
9,0.22290659831328827,0.21877670884132386,0.6346801346801347,0.5983128616989728,0.6445377599482496,0.5368532941540021,0.6459012793579454,0.0009842915805643154
10,0.2167867198586464,0.20494009256362916,0.5404040404040404,0.5406636364024774,0.6164498582039382,0.47125039941837554,0.5510655417946595,0.0009801468428384714
11,0.20743652094494214,0.20321578085422515,0.6557239057239057,0.624009940857485,0.6633650379906765,0.5711436369214664,0.6813260562918992,0.0009755282581475767
12,0.1968880986625498,0.191862615942955,0.6262626262626263,0.5723326077567797,0.6571466335712006,0.5419605316855132,0.646529069089603,0.0009704403844771127
13,0.19856194474480368,0.2025500237941742,0.5909090909090909,0.5782976243204888,0.64410214021775,0.5246369804919908,0.6111408177194932,0.0009648882429441257
14,0.19157599996436725,0.19863514602184296,0.6523569023569024,0.5745961834109355,0.6488072563299921,0.5566930919707707,0.6638518671053705,0.0009588773128419905
15,0.1894281269474463,0.19181094467639923,0.6548821548821548,0.6196975386745273,0.6728480805446048,0.5478293756058547,0.6617204697183654,0.0009524135262330098
16,0.1887799067930742,0.20256662666797637,0.6422558922558923,0.5926339780527841,0.6676928654354841,0.5528026798171514,0.661459953685281,0.0009455032620941839
17,0.1901832405816425,0.2061963975429535,0.6372053872053872,0.5869893656857081,0.6479233084371991,0.5422386838345961,0.6506013666987375,0.0009381533400219318
18,0.19394691356203772,0.21374119222164153,0.6658249158249159,0.5785227363633059,0.627115815725508,0.5632966021044562,0.6704848106573991,0.0009303710135019719
19,0.17871062457561493,0.20105602145195006,0.6582491582491582,0.5940056112507325,0.6676907467719726,0.5685837405261477,0.674483712679737,0.0009221639627510076
20,0.17622268538583408,0.1994693696498871,0.6574074074074074,0.58943199451092,0.6696563614995159,0.5635086570751247,0.6719045643650334,0.000913540287137281
21,0.17261575568806042,0.20762438476085662,0.6321548821548821,0.5732948093334974,0.6690317091699926,0.5599085498774922,0.6532808759584914,0.0009045084971874739
22,0.17936468530784955,0.20708709061145783,0.6422558922558923,0.5810757212863239,0.6665924949368327,0.5539871785334372,0.6593136593598669,0.0008950775061878453
23,0.17922247404401953,0.20195434391498565,0.6675084175084175,0.6029528287102255,0.6766983092117015,0.5618326258945384,0.6739853217484228,0.0008852566213878948
24,0.17351532998410138,0.20194666385650634,0.6515151515151515,0.5809308983446229,0.6744806351315633,0.5624632218905808,0.6667308213375981,0.0008750555348152299
25,0.1709414761174809,0.20008522272109985,0.6397306397306397,0.5706835352645754,0.6705995538865851,0.5594874495730064,0.6598364981379199,0.0008644843137107058
26,0.16486973180012268,0.19601524472236634,0.664983164983165,0.5927793086866577,0.6685179022123086,0.5694042242926625,0.6788355894964578,0.0008535533905932738
27,0.16792643815279007,0.19461115300655366,0.6473063973063973,0.5899469068883105,0.6924215396054191,0.5712870248720835,0.6651334632797185,0.0008422735529643445
28,0.16529873148961502,0.18860350251197816,0.6818181818181818,0.624167917219951,0.6989823861662655,0.5926562920621234,0.7005118443529063,0.000830655932661826
29,0.16628015109083868,0.19502821564674377,0.6607744107744108,0.5931823899985277,0.6797532369259042,0.5755738543561119,0.6806190105052491,0.000818711994874345
30,0.16844436052170667,0.19731194376945496,0.6473063973063973,0.583147074322978,0.6617908968606614,0.5635454641916748,0.6654949887450184,0.0008064535268264884
31,0.16431837935339322,0.2027972459793091,0.6599326599326599,0.5946447005770091,0.6674433278426053,0.5684370930768019,0.6760055129319087,0.0007938926261462368
32,0.16586930778893558,0.2024701565504074,0.6624579124579124,0.5930211975085393,0.6819401945682,0.57031846392629,0.6765722624517753,0.0007810416889260655
33,0.16287738355723294,0.20029433071613312,0.6961279461279462,0.6508094808562362,0.699579497898297,0.6019697965400503,0.7114401803416404,0.0007679133974894984
34,0.15795964747667313,0.20692944824695586,0.6641414141414141,0.6024468869862367,0.6789163787824558,0.5746091482912666,0.67946657007096,0.0007545207078751858
35,0.159661279483275,0.18982958495616914,0.6902356902356902,0.6581865299826035,0.7034881197407671,0.5966915648606494,0.70517511696749,0.0007408768370508578
36,0.16063973307609558,0.20150212347507476,0.6574074074074074,0.6033516107155645,0.6741038380386829,0.5669416131870922,0.6698531903839646,0.0007269952498697736
37,0.15017047490585933,0.20778658986091614,0.6994949494949495,0.6429762026377659,0.6943677225606962,0.6024344598800104,0.7159592138130215,0.0007128896457825365
38,0.1591409221291542,0.19526683986186982,0.7011784511784511,0.6573621733286181,0.7027280250582855,0.6046435745998577,0.716465764587442,0.0006985739453173904
39,0.15879932757128368,0.2011304169893265,0.6641414141414141,0.597523232485543,0.6794536659673074,0.5753537653973069,0.6800823872754137,0.0006840622763423392
40,0.15633753788742152,0.20863467454910278,0.6599326599326599,0.5991930310527939,0.6790140122325248,0.5748016069742059,0.6774260713580934,0.0006693689601226459
41,0.1538462828506123,0.21556230783462524,0.664983164983165,0.5960018043951532,0.6811631609719313,0.5782002188141824,0.6844087200674632,0.0006545084971874739
42,0.15351174196059053,0.19933302104473113,0.6641414141414141,0.5943426042312119,0.6881038367203809,0.5783895254690398,0.6822847158338715,0.0006394955530196148
43,0.15120582282543182,0.1896259903907776,0.6691919191919192,0.5973229123529024,0.6891881137931966,0.5794973245598575,0.6855266635434286,0.0006243449435824275
44,0.1548557376319712,0.19403558671474458,0.6666666666666666,0.5985256563362089,0.6915258588243514,0.5818565521279498,0.6864592820513727,0.0006090716206982715
45,0.14943406426093794,0.21108810901641845,0.6784511784511784,0.6062515617862364,0.6875645193503671,0.5842720252611742,0.6944844019281834,0.0005936906572928626
46,0.15104508806358685,0.2234341710805893,0.6683501683501684,0.5964937805880712,0.674434125435122,0.5775589731993004,0.6872306801028678,0.0005782172325201157
47,0.14790689640424468,0.19307296276092528,0.6750841750841751,0.6041063399135117,0.685825350634121,0.5820726449908051,0.6915406608441106,0.0005626666167821524
48,0.15237114307555286,0.20220973789691926,0.67003367003367,0.5996976052404372,0.6867956209453656,0.5835100829547576,0.690563189468111,0.0005470541566592573
49,0.15173010189424863,0.22199127674102784,0.6978114478114478,0.654803671892632,0.6923386855889659,0.5992947091842991,0.7129591756571075,0.000531395259764657
50,0.14550383896990257,0.20369345247745513,0.6919191919191919,0.6291012018102278,0.7055657110447194,0.5994928663258559,0.7087718244422428,0.0005157053795390644
51,0.1434477245943113,0.20371103882789612,0.7037037037037037,0.6454673307552925,0.7062798616330446,0.6075297947185052,0.7201546664627054,0.0005000000000000002
52,0.14253787289966235,0.21767294853925706,0.7037037037037037,0.6726633775017026,0.7050233207633233,0.6061490122858333,0.7181852909781992,0.00048429462046093607
